InventoryID,ProductID,StoreID,InventoryDate,StockLevel
3553,156,17,2023-10-20,15
3554,62,1,2023-11-27,85
3555,145,44,2023-07-17,71
3556,140,33,2023-05-25,88
3557,55,46,2023-12-18,96
3558,97,10,2023-11-12,29
3559,197,43,2023-07-18,64
3560,141,9,2023-08-19,41
3561,191,10,2023-05-02,32
3562,66,25,2023-12-16,46
3563,93,37,2023-09-09,96
3564,116,48,2023-11-10,34
3565,115,18,2023-05-09,6
3566,102,4,2023-06-26,4
3567,1,47,2023-11-22,86
3568,186,41,2023-08-21,54
3569,9,24,2023-09-03,32
3570,73,46,2023-03-20,39
3571,153,50,2023-08-21,83
3572,5,16,2023-10-02,47
3573,133,44,2023-07-04,36
3574,35,39,2023-04-25,83
3575,78,27,2023-03-15,59
3576,2,46,2023-05-27,43
3577,77,30,2023-11-23,94
3578,57,12,2023-03-31,18
3579,55,29,2023-07-18,25
3580,81,23,2023-05-12,9
3581,6,30,2023-03-24,14
3582,198,33,2023-07-08,17
3583,177,19,2023-01-11,24
3584,71,18,2023-08-10,19
3585,142,28,2023-06-03,91
3586,131,34,2023-03-15,57
3587,143,46,2023-01-22,36
3588,147,15,2023-08-24,98
3589,147,20,2023-07-30,68
3590,40,41,2023-12-30,78
3591,25,6,2023-10-05,97
3592,10,20,2023-04-27,94
3593,118,27,2023-07-25,93
3594,92,50,2023-03-06,62
3595,40,21,2023-11-17,87
3596,36,6,2023-06-30,79
3597,68,41,2023-04-17,93
3598,94,6,2023-07-27,10
3599,150,5,2023-08-04,57
3600,64,47,2023-08-02,56
3601,60,16,2023-08-24,99
3602,66,6,2023-08-20,50
3603,77,11,2023-08-16,97
3604,24,37,2023-07-18,26
3605,147,4,2023-08-26,31
3606,103,6,2023-07-06,85
3607,146,48,2023-06-22,37
3608,56,19,2023-06-16,82
3609,188,36,2023-12-07,82
3610,20,32,2023-07-24,86
3611,186,1,2023-03-10,95
3612,84,28,2023-09-29,21
3613,124,44,2023-04-16,62
3614,45,33,2023-05-06,21
3615,125,47,2023-04-22,3
3616,177,9,2023-12-31,24
3617,180,31,2023-04-08,71
3618,148,32,2023-10-19,68
3619,25,33,2023-04-10,48
3620,153,44,2023-12-04,87
3621,165,44,2023-11-13,21
3622,77,35,2023-07-06,9
3623,10,45,2023-08-26,60
3624,188,8,2023-10-08,45
3625,148,26,2023-07-29,91
3626,98,1,2023-07-11,1
3627,21,40,2023-11-26,83
3628,200,13,2023-06-07,69
3629,15,48,2023-04-20,7
3630,198,1,2023-07-21,8
3631,86,46,2023-03-14,77
3632,90,28,2023-08-29,100
3633,112,45,2023-02-25,49
3634,107,35,2023-10-05,31
3635,31,48,2023-11-30,5
3636,198,23,2023-08-20,32
3637,59,16,2023-06-03,42
3638,192,48,2023-11-16,91
3639,168,43,2023-07-31,81
3640,155,34,2023-01-27,24
3641,3,44,2023-04-13,4
3642,163,39,2023-04-22,49
3643,200,3,2023-06-22,77
3644,162,39,2023-10-10,29
3645,98,29,2023-03-22,41
3646,14,11,2023-12-04,92
3647,79,44,2023-07-16,69
3648,135,49,2023-09-22,64
3649,11,34,2023-08-10,18
3650,82,15,2023-04-03,34
3651,139,12,2023-08-15,79
3652,145,5,2023-01-13,29
3653,39,24,2023-12-22,42
3654,84,9,2023-04-16,29
3655,129,33,2023-07-17,39
3656,179,23,2023-10-18,1
3657,57,4,2023-12-08,4
3658,40,28,2023-03-30,89
3659,13,32,2023-05-20,100
3660,173,25,2023-12-15,81
3661,188,11,2023-10-16,94
3662,101,24,2023-03-21,13
3663,115,8,2023-11-25,65
3664,193,22,2023-07-25,8
3665,153,44,2023-10-22,91
3666,148,16,2023-04-12,50
3667,130,35,2023-03-19,56
3668,24,50,2023-07-30,60
3669,57,8,2023-06-12,64
3670,111,19,2023-08-28,36
3671,75,20,2023-05-06,65
3672,101,31,2023-03-08,8
3673,38,19,2023-09-07,54
3674,34,17,2023-06-11,44
3675,87,14,2023-11-09,22
3676,22,1,2023-11-10,35
3677,122,48,2023-09-29,32
3678,147,41,2023-11-18,32
3679,191,37,2023-01-19,85
3680,13,26,2023-12-13,46
3681,141,14,2023-02-19,33
3682,103,20,2023-02-03,33
3683,68,42,2023-02-13,54
3684,22,33,2023-01-11,6
3685,103,3,2023-01-05,68
3686,129,30,2023-01-28,26
3687,112,40,2023-06-19,68
3688,199,32,2023-02-16,46
3689,179,4,2023-06-10,88
3690,34,23,2023-07-02,8
3691,196,1,2023-04-14,60
3692,35,40,2023-03-19,77
3693,124,30,2023-04-20,79
3694,144,22,2023-06-07,27
3695,51,20,2023-02-03,57
3696,125,23,2023-07-05,90
3697,102,7,2023-11-16,100
3698,167,1,2023-06-11,70
3699,147,23,2023-10-26,13
3700,51,47,2023-08-17,1
3701,144,12,2023-09-01,82
3702,158,26,2023-06-23,87
3703,189,23,2023-12-27,83
3704,135,1,2023-03-31,96
3705,64,7,2023-05-29,92
3706,63,28,2023-06-05,85
3707,19,32,2023-02-21,41
3708,69,13,2023-10-15,30
3709,199,6,2023-03-23,82
3710,111,34,2023-03-19,76
3711,83,33,2023-03-25,15
3712,176,10,2023-08-01,18
3713,148,27,2023-03-02,68
3714,23,8,2023-09-30,58
3715,29,32,2023-11-13,64
3716,172,1,2023-07-29,65
3717,106,10,2023-03-23,84
3718,109,50,2023-10-15,32
3719,94,43,2023-10-10,68
3720,90,17,2023-11-18,94
3721,49,15,2023-08-29,49
3722,83,31,2023-12-25,79
3723,89,26,2023-05-24,72
3724,153,24,2023-12-20,74
3725,168,20,2023-05-08,54
3726,7,24,2023-02-28,75
3727,198,28,2023-12-06,67
3728,79,12,2023-03-17,65
3729,44,35,2023-08-16,99
3730,90,18,2023-02-19,19
3731,158,7,2023-01-21,97
3732,114,29,2023-03-11,88
3733,160,43,2023-07-15,76
3734,38,29,2023-08-31,7
3735,113,11,2023-07-14,39
3736,12,9,2023-09-02,40
3737,60,23,2023-03-29,61
3738,52,48,2023-01-11,74
3739,176,28,2023-10-28,89
3740,96,1,2023-12-19,17
3741,40,23,2023-07-05,61
3742,194,46,2023-08-14,13
3743,187,13,2023-10-27,35
3744,22,8,2023-10-20,57
3745,29,13,2023-04-04,87
3746,190,19,2023-08-18,17
3747,14,3,2023-01-11,32
3748,63,9,2023-09-09,48
3749,159,26,2023-12-10,29
3750,38,27,2023-10-18,4
3751,74,48,2023-06-26,11
3752,4,22,2023-06-23,93
3753,88,3,2023-02-13,76
3754,178,11,2023-07-09,69
3755,29,43,2023-02-05,95
3756,79,13,2023-04-01,48
3757,116,31,2023-03-11,90
3758,121,43,2023-11-16,32
3759,6,18,2023-06-03,22
3760,85,8,2023-12-13,34
3761,54,27,2023-07-21,16
3762,190,32,2023-03-18,26
3763,138,36,2023-02-26,71
3764,55,32,2023-12-09,83
3765,53,44,2023-04-11,28
3766,140,46,2023-11-21,75
3767,134,9,2023-06-14,57
3768,193,21,2023-05-30,20
3769,67,49,2023-12-31,66
3770,141,49,2023-02-12,30
3771,124,50,2023-07-01,30
3772,160,26,2023-11-05,72
3773,187,33,2023-09-11,13
3774,37,47,2023-01-09,19
3775,178,48,2023-11-15,14
3776,179,25,2023-10-30,82
3777,172,9,2023-08-02,84
3778,5,8,2023-03-28,70
3779,97,7,2023-07-06,63
3780,150,2,2023-05-10,3
3781,170,9,2023-04-09,50
3782,135,10,2023-09-20,20
3783,12,23,2023-05-24,72
3784,66,33,2023-09-24,26
3785,44,1,2023-01-13,22
3786,16,50,2023-09-08,66
3787,73,44,2023-06-13,65
3788,52,16,2023-03-27,6
3789,179,4,2023-01-27,91
3790,159,44,2023-11-29,73
3791,70,22,2023-05-03,71
3792,14,28,2023-12-25,27
3793,120,39,2023-06-06,21
3794,168,48,2023-05-15,18
3795,3,1,2023-08-18,15
3796,18,28,2023-08-10,5
3797,100,31,2023-06-22,14
3798,170,19,2023-01-21,1
3799,70,19,2023-05-20,23
3800,170,32,2023-12-03,29
3801,169,6,2023-08-23,22
3802,93,49,2023-12-04,0
3803,28,28,2023-02-11,2
3804,5,16,2023-06-20,8
3805,75,40,2023-10-10,88
3806,167,10,2023-01-17,66
3807,99,47,2023-03-08,49
3808,60,33,2023-11-16,59
3809,98,12,2023-01-06,55
3810,131,16,2023-10-21,48
3811,182,18,2023-01-10,14
3812,26,50,2023-06-04,5
3813,81,8,2023-07-14,3
3814,125,17,2023-04-13,65
3815,153,45,2023-08-29,80
3816,137,16,2023-07-14,76
3817,23,43,2023-07-18,85
3818,48,28,2023-01-19,71
3819,51,13,2023-12-22,86
3820,129,31,2023-12-11,61
3821,118,46,2023-05-19,91
3822,144,7,2023-12-23,49
3823,183,45,2023-07-12,15
3824,6,47,2023-06-21,1
3825,11,33,2023-07-07,70
3826,64,40,2023-09-20,10
3827,136,12,2023-08-06,37
3828,79,13,2023-07-28,24
3829,86,38,2023-12-29,47
3830,126,41,2023-06-25,49
3831,101,41,2023-03-09,11
3832,191,10,2023-06-27,36
3833,41,15,2023-05-14,7
3834,5,8,2023-10-10,92
3835,89,9,2023-04-09,30
3836,176,26,2023-09-08,70
3837,91,3,2023-05-25,37
3838,91,18,2023-05-17,40
3839,161,13,2023-02-12,83
3840,78,10,2023-08-19,31
3841,61,28,2023-12-10,82
3842,129,2,2023-02-13,10
3843,71,40,2023-12-08,75
3844,16,13,2023-06-13,65
3845,161,6,2023-09-18,96
3846,66,4,2023-02-28,6
3847,100,25,2023-01-12,100
3848,8,27,2023-03-07,61
3849,143,34,2023-02-24,35
3850,72,20,2023-05-05,53
3851,58,45,2023-02-08,100
3852,39,41,2023-04-01,96
3853,88,15,2023-07-11,98
3854,101,15,2023-02-03,70
3855,169,22,2023-03-20,82
3856,36,28,2023-10-20,17
3857,23,31,2023-05-02,24
3858,187,4,2023-02-14,40
3859,98,33,2023-02-08,39
3860,134,28,2023-01-05,52
3861,174,42,2023-01-07,75
3862,157,4,2023-06-24,40
3863,161,20,2023-11-13,86
3864,176,8,2023-02-06,12
3865,59,18,2023-03-21,4
3866,107,24,2023-10-26,0
3867,62,18,2023-11-17,25
3868,147,23,2023-08-24,93
3869,40,46,2023-11-20,98
3870,110,27,2023-06-19,2
3871,80,16,2023-12-07,58
3872,155,21,2023-02-24,96
3873,85,4,2023-11-10,51
3874,115,12,2023-03-04,23
3875,139,3,2023-01-29,0
3876,34,1,2023-12-27,47
3877,53,4,2023-03-13,35
3878,168,43,2023-04-13,42
3879,36,48,2023-02-11,95
3880,149,21,2023-04-06,75
3881,139,14,2023-02-16,48
3882,176,19,2023-02-16,56
3883,52,31,2023-01-02,9
3884,36,18,2023-08-10,42
3885,80,39,2023-12-18,2
3886,177,7,2023-04-30,88
3887,181,28,2023-04-18,5
3888,135,12,2023-01-26,55
3889,35,17,2023-02-10,55
3890,111,32,2023-07-18,85
3891,198,24,2023-06-14,49
3892,38,22,2023-11-17,54
3893,168,20,2023-09-29,34
3894,145,8,2023-04-09,11
3895,41,7,2023-09-01,9
3896,82,43,2023-04-12,1
3897,18,1,2023-12-29,82
3898,143,44,2023-09-11,50
3899,137,36,2023-11-06,47
3900,185,50,2023-12-28,38
3901,31,9,2023-04-06,11
3902,48,22,2023-08-29,90
3903,82,24,2023-05-28,11
3904,38,48,2023-12-13,90
3905,187,24,2023-10-31,28
3906,8,48,2023-02-01,36
3907,196,50,2023-08-15,0
3908,82,38,2023-04-05,57
3909,106,34,2023-09-17,69
3910,106,39,2023-01-04,41
3911,78,24,2023-02-10,12
3912,114,16,2023-04-01,51
3913,191,42,2023-04-12,78
3914,164,18,2023-05-15,75
3915,190,14,2023-03-15,34
3916,71,38,2023-10-05,98
3917,39,25,2023-10-22,79
3918,200,6,2023-04-07,60
3919,49,7,2023-12-25,5
3920,28,9,2023-03-05,66
3921,34,41,2023-12-26,78
3922,48,48,2023-02-08,1
3923,7,39,2023-04-07,47
3924,196,8,2023-04-06,98
3925,157,3,2023-06-14,71
3926,158,38,2023-04-27,97
3927,69,42,2023-03-25,24
3928,156,13,2023-07-22,55
3929,146,13,2023-11-22,53
3930,157,46,2023-10-31,70
3931,60,29,2023-06-01,25
3932,153,7,2023-11-04,37
3933,60,5,2023-07-31,70
3934,60,35,2023-09-17,18
3935,176,40,2023-11-24,48
3936,7,22,2023-05-27,68
3937,92,20,2023-04-22,92
3938,21,47,2023-08-07,72
3939,177,31,2023-05-09,72
3940,200,49,2023-06-26,79
3941,123,13,2023-05-04,51
3942,35,35,2023-09-29,20
3943,129,47,2023-01-04,49
3944,155,10,2023-12-02,77
3945,121,3,2023-12-16,58
3946,183,9,2023-05-09,100
3947,167,13,2023-05-25,1
3948,96,27,2023-03-24,67
3949,48,36,2023-02-03,29
3950,100,46,2023-02-01,69
3951,126,17,2023-02-02,55
3952,122,49,2023-09-10,71
3953,36,36,2023-06-26,71
3954,42,23,2023-01-31,66
3955,50,24,2023-11-14,81
3956,58,29,2023-08-09,72
3957,9,41,2023-02-10,15
3958,105,46,2023-12-12,60
3959,196,8,2023-08-17,67
3960,4,28,2023-01-07,87
3961,70,5,2023-12-12,84
3962,106,31,2023-02-15,82
3963,57,27,2023-06-13,62
3964,191,34,2023-10-29,100
3965,172,33,2023-07-05,78
3966,52,2,2023-12-24,9
3967,194,11,2023-12-15,46
3968,53,39,2023-11-07,3
3969,17,18,2023-12-14,47
3970,46,45,2023-02-03,75
3971,113,9,2023-10-19,54
3972,158,19,2023-05-15,23
3973,126,3,2023-06-13,46
3974,177,37,2023-08-19,58
3975,84,4,2023-07-03,9
3976,118,45,2023-09-03,72
3977,64,13,2023-07-09,58
3978,110,48,2023-09-13,48
3979,104,26,2023-06-03,2
3980,199,32,2023-09-08,88
3981,11,44,2023-06-10,76
3982,156,35,2023-10-07,30
3983,189,33,2023-04-08,16
3984,98,5,2023-04-27,2
3985,185,11,2023-10-28,11
3986,81,29,2023-03-29,16
3987,101,49,2023-01-22,55
3988,157,33,2023-12-20,89
3989,191,25,2023-06-30,97
3990,147,36,2023-07-29,45
3991,153,50,2023-08-27,58
3992,138,25,2023-08-25,80
3993,135,26,2023-06-16,66
3994,165,39,2023-07-26,73
3995,181,18,2023-08-26,71
3996,10,14,2023-08-26,23
3997,134,12,2023-08-20,48
3998,28,1,2023-03-20,1
3999,116,11,2023-03-14,38
4000,117,37,2023-07-17,10
4001,11,14,2023-08-03,70
4002,63,38,2023-01-13,0
4003,133,45,2023-03-13,97
4004,138,1,2023-06-12,73
4005,102,33,2023-07-15,47
4006,189,30,2023-11-20,17
4007,11,33,2023-03-18,9
4008,143,46,2023-07-24,100
4009,100,47,2023-07-07,59
4010,133,34,2023-01-08,46
4011,196,17,2023-08-11,42
4012,162,20,2023-12-05,65
4013,13,15,2023-03-30,40
4014,49,19,2023-03-19,15
4015,75,46,2023-10-31,58
4016,113,18,2023-04-05,62
4017,102,36,2023-04-22,58
4018,78,8,2023-02-18,37
4019,199,11,2023-01-09,90
4020,74,15,2023-07-20,11
4021,119,3,2023-08-30,85
4022,43,35,2023-03-18,95
4023,109,16,2023-05-19,17
4024,76,19,2023-06-22,62
4025,157,3,2023-04-12,37
4026,14,41,2023-01-12,49
4027,177,10,2023-09-12,77
4028,133,18,2023-07-20,23
4029,37,9,2023-03-23,100
4030,119,18,2023-06-05,9
4031,166,4,2023-10-09,12
4032,116,42,2023-05-23,69
4033,24,16,2023-04-27,86
4034,185,14,2023-04-08,82
4035,129,35,2023-09-07,70
4036,29,8,2023-11-07,18
4037,47,1,2023-09-13,35
4038,200,42,2023-08-10,11
4039,150,23,2023-08-11,77
4040,179,41,2023-03-23,91
4041,140,39,2023-09-07,75
4042,35,24,2023-12-07,51
4043,101,21,2023-01-31,17
4044,106,6,2023-06-30,55
4045,83,46,2023-02-24,34
4046,116,36,2023-02-04,22
4047,7,17,2023-06-15,20
4048,46,47,2023-12-28,18
4049,117,9,2023-09-02,77
4050,152,27,2023-11-08,61
4051,183,40,2023-05-29,42
4052,52,19,2023-03-14,65
4053,117,21,2023-05-01,75
4054,24,4,2023-09-23,9
4055,65,41,2023-09-11,57
4056,83,1,2023-04-21,6
4057,178,23,2023-08-02,90
4058,167,15,2023-09-09,33
4059,183,47,2023-01-07,92
4060,42,18,2023-06-07,93
4061,184,12,2023-11-20,46
4062,188,17,2023-03-23,34
4063,32,2,2023-06-23,16
4064,24,35,2023-11-19,13
4065,30,43,2023-06-09,70
4066,181,50,2023-12-17,44
4067,116,50,2023-11-13,87
4068,163,38,2023-08-08,37
4069,93,7,2023-11-10,47
4070,22,47,2023-03-04,62
4071,135,48,2023-11-03,5
4072,182,45,2023-03-08,40
4073,99,25,2023-09-29,55
4074,187,42,2023-05-25,99
4075,131,17,2023-06-24,64
4076,157,41,2023-07-11,16
4077,41,41,2023-12-19,0
4078,97,39,2023-03-07,73
4079,141,36,2023-07-09,18
4080,98,14,2023-10-17,16
4081,12,29,2023-08-31,46
4082,197,15,2023-02-02,63
4083,44,21,2023-01-10,0
4084,86,18,2023-08-17,90
4085,145,14,2023-07-09,73
4086,169,38,2023-08-02,2
4087,39,41,2023-05-07,93
4088,42,49,2023-04-18,6
4089,38,26,2023-06-17,8
4090,46,10,2023-12-19,80
4091,197,29,2023-04-30,51
4092,183,15,2023-06-10,28
4093,14,47,2023-11-21,90
4094,108,47,2023-09-01,43
4095,79,28,2023-05-24,52
4096,80,24,2023-10-12,35
4097,187,10,2023-06-24,6
4098,197,31,2023-10-23,58
4099,115,6,2023-06-19,21
4100,74,32,2023-12-24,27
4101,161,12,2023-04-10,17
4102,47,30,2023-03-07,35
4103,31,12,2023-06-14,60
4104,34,12,2023-11-20,22
4105,52,13,2023-10-21,64
4106,1,37,2023-04-28,20
4107,160,32,2023-12-29,71
4108,196,47,2023-10-31,78
4109,65,12,2023-11-09,41
4110,4,42,2023-05-02,92
4111,118,19,2023-05-08,100
4112,128,2,2023-09-08,35
4113,128,20,2023-10-16,0
4114,140,11,2023-08-29,7
4115,2,12,2023-01-10,11
4116,156,26,2023-06-10,62
4117,127,44,2023-09-19,66
4118,61,39,2023-02-18,83
4119,56,13,2023-07-16,66
4120,151,5,2023-03-17,23
4121,169,10,2023-11-16,20
4122,122,5,2023-06-14,88
4123,117,28,2023-02-11,33
4124,105,16,2023-09-28,91
4125,114,30,2023-09-09,57
4126,21,42,2023-08-25,30
4127,154,26,2023-11-05,11
4128,154,7,2023-05-17,17
4129,2,47,2023-02-04,53
4130,63,34,2023-08-19,9
4131,141,9,2023-07-19,49
4132,72,47,2023-04-09,69
4133,159,49,2023-05-22,98
4134,161,1,2023-12-31,47
4135,143,39,2023-03-15,0
4136,54,7,2023-07-06,61
4137,13,25,2023-01-31,8
4138,48,25,2023-08-31,7
4139,38,2,2023-05-07,100
4140,15,8,2023-04-25,44
4141,168,1,2023-11-21,71
4142,90,49,2023-01-02,82
4143,10,42,2023-06-17,89
4144,38,3,2023-07-02,96
4145,9,9,2023-11-14,7
4146,171,16,2023-09-05,11
4147,148,50,2023-10-15,14
4148,155,6,2023-03-16,73
4149,77,18,2023-05-20,47
4150,85,10,2023-06-13,0
4151,23,41,2023-09-06,78
4152,13,39,2023-06-10,22
4153,28,1,2023-11-06,59
4154,107,1,2023-10-02,13
4155,46,7,2023-04-13,84
4156,42,35,2023-11-27,11
4157,173,48,2023-04-07,40
4158,73,22,2023-11-02,23
4159,157,46,2023-11-06,54
4160,170,6,2023-03-03,10
4161,178,13,2023-06-01,95
4162,180,9,2023-02-01,5
4163,153,31,2023-04-10,95
4164,147,49,2023-09-26,46
4165,144,37,2023-09-16,29
4166,46,29,2023-05-25,56
4167,117,11,2023-05-08,6
4168,192,20,2023-07-12,72
4169,149,22,2023-08-05,17
4170,93,31,2023-12-25,25
4171,10,10,2023-01-06,5
4172,24,16,2023-06-02,4
4173,197,4,2023-05-14,59
4174,77,35,2023-04-15,9
4175,83,45,2023-03-15,55
4176,95,18,2023-06-01,75
4177,98,41,2023-01-13,40
4178,18,35,2023-01-15,87
4179,195,8,2023-11-30,1
4180,110,2,2023-11-26,0
4181,141,3,2023-08-04,61
4182,17,7,2023-02-10,32
4183,75,35,2023-07-08,89
4184,121,19,2023-08-27,83
4185,35,7,2023-03-17,11
4186,32,33,2023-08-17,64
4187,178,27,2023-11-17,73
4188,71,10,2023-07-15,100
4189,85,1,2023-10-12,39
4190,135,15,2023-03-22,71
4191,106,2,2023-11-01,91
4192,135,15,2023-08-16,41
4193,54,28,2023-06-10,89
4194,179,25,2023-02-25,37
4195,54,10,2023-05-21,29
4196,157,23,2023-08-22,82
4197,15,42,2023-05-22,18
4198,28,19,2023-04-12,72
4199,147,15,2023-12-28,66
4200,187,44,2023-11-07,59
4201,162,25,2023-08-21,52
4202,136,44,2023-05-26,75
4203,23,46,2023-03-25,71
4204,124,8,2023-10-28,73
4205,186,32,2023-03-07,27
4206,177,11,2023-06-15,52
4207,155,8,2023-01-09,44
4208,181,15,2023-03-05,16
4209,74,7,2023-01-27,76
4210,110,19,2023-06-17,32
4211,156,23,2023-10-10,35
4212,82,5,2023-09-02,60
4213,67,40,2023-07-08,98
4214,135,22,2023-03-14,14
4215,148,8,2023-06-11,52
4216,160,24,2023-07-12,93
4217,91,6,2023-10-09,11
4218,34,3,2023-01-14,79
4219,158,39,2023-11-18,92
4220,145,10,2023-08-11,65
4221,128,12,2023-11-27,18
4222,134,28,2023-06-15,60
4223,187,34,2023-07-22,25
4224,162,22,2023-04-02,39
4225,128,39,2023-06-17,68
4226,127,12,2023-11-10,10
4227,47,44,2023-01-18,27
4228,157,28,2023-11-26,98
4229,60,10,2023-05-25,92
4230,182,43,2023-06-15,99
4231,75,44,2023-10-17,9
4232,50,20,2023-10-19,4
4233,1,40,2023-01-21,33
4234,31,19,2023-09-19,42
4235,7,23,2023-01-29,5
4236,120,7,2023-03-09,19
4237,161,18,2023-09-12,45
4238,31,32,2023-02-02,99
4239,189,43,2023-02-04,71
4240,54,24,2023-03-13,84
4241,158,17,2023-03-19,78
4242,107,46,2023-02-22,51
4243,106,5,2023-09-25,28
4244,12,1,2023-03-25,87
4245,86,10,2023-05-01,23
4246,90,50,2023-02-17,8
4247,144,42,2023-07-04,59
4248,164,10,2023-07-02,37
4249,55,21,2023-06-23,27
4250,3,10,2023-02-11,100
4251,164,25,2023-07-31,93
4252,52,29,2023-06-25,46
4253,177,47,2023-02-05,56
4254,73,31,2023-09-10,32
4255,66,5,2023-07-25,67
4256,18,8,2023-10-07,97
4257,79,37,2023-02-01,30
4258,77,28,2023-09-26,43
4259,130,47,2023-08-02,19
4260,141,18,2023-11-25,53
4261,83,10,2023-07-22,67
4262,197,6,2023-12-22,7
4263,2,21,2023-03-21,51
4264,30,9,2023-10-08,34
4265,176,12,2023-02-15,69
4266,86,50,2023-04-17,55
4267,88,25,2023-08-18,4
4268,102,23,2023-03-23,95
4269,186,21,2023-03-01,54
4270,146,32,2023-05-14,57
4271,158,28,2023-04-27,24
4272,8,31,2023-05-03,75
4273,45,45,2023-01-29,70
4274,50,27,2023-11-27,28
4275,85,39,2023-12-16,91
4276,87,41,2023-10-13,32
4277,173,22,2023-01-13,38
4278,123,9,2023-01-27,69
4279,122,42,2023-11-26,64
4280,10,16,2023-12-24,24
4281,166,25,2023-04-26,70
4282,35,27,2023-09-03,38
4283,124,36,2023-01-22,22
4284,40,32,2023-01-22,40
4285,161,35,2023-04-23,29
4286,118,35,2023-04-30,48
4287,138,32,2023-03-20,80
4288,86,35,2023-03-12,38
4289,119,35,2023-09-14,51
4290,106,15,2023-06-13,17
4291,191,25,2023-06-15,69
4292,15,6,2023-07-18,6
4293,134,38,2023-11-21,42
4294,77,46,2023-12-10,42
4295,145,27,2023-07-22,6
4296,186,34,2023-01-10,57
4297,174,37,2023-09-19,56
4298,81,50,2023-05-29,35
4299,143,45,2023-09-10,90
4300,138,48,2023-01-13,6
4301,5,15,2023-12-09,50
4302,54,45,2023-12-23,46
4303,148,6,2023-08-01,57
4304,176,16,2023-10-09,79
4305,85,24,2023-02-04,42
4306,91,1,2023-01-21,45
4307,17,14,2023-04-13,10
4308,39,2,2023-10-29,46
4309,72,24,2023-01-19,50
4310,8,36,2023-04-17,20
4311,87,31,2023-04-28,26
4312,97,9,2023-10-26,72
4313,161,8,2023-09-09,23
4314,137,4,2023-01-04,93
4315,43,23,2023-06-28,1
4316,147,24,2023-12-26,76
4317,156,50,2023-02-11,4
4318,100,9,2023-10-25,69
4319,48,19,2023-07-08,42
4320,153,30,2023-09-18,98
4321,30,10,2023-03-26,41
4322,193,36,2023-07-23,13
4323,79,27,2023-04-19,5
4324,181,16,2023-03-19,63
4325,81,14,2023-10-02,80
4326,182,15,2023-01-04,89
4327,9,4,2023-11-18,39
4328,70,48,2023-11-15,93
4329,106,9,2023-05-25,3
4330,23,8,2023-05-17,85
4331,128,45,2023-10-12,76
4332,61,46,2023-07-11,13
4333,96,10,2023-09-19,29
4334,116,25,2023-07-18,12
4335,78,47,2023-03-23,10
4336,56,2,2023-04-14,12
4337,135,45,2023-11-08,59
4338,78,28,2023-05-12,99
4339,45,24,2023-06-21,64
4340,29,4,2023-04-11,49
4341,96,45,2023-06-17,12
4342,10,7,2023-05-14,76
4343,200,43,2023-07-21,87
4344,52,38,2023-03-03,2
4345,24,5,2023-11-30,18
4346,114,31,2023-05-27,42
4347,130,39,2023-08-20,37
4348,7,11,2023-01-15,90
4349,124,2,2023-08-17,56
4350,129,10,2023-11-05,87
4351,40,24,2023-11-30,49
4352,49,10,2023-12-10,6
4353,88,6,2023-09-20,87
4354,124,16,2023-07-27,89
4355,188,5,2023-04-15,22
4356,135,1,2023-04-05,21
4357,80,37,2023-02-27,81
4358,199,27,2023-01-22,3
4359,84,10,2023-07-18,51
4360,37,49,2023-02-24,91
4361,197,12,2023-04-16,79
4362,26,31,2023-04-13,47
4363,133,48,2023-10-19,29
4364,174,9,2023-06-02,40
4365,34,48,2023-12-20,34
4366,53,34,2023-12-12,89
4367,186,45,2023-04-20,10
4368,10,20,2023-10-31,87
4369,118,31,2023-06-05,22
4370,100,27,2023-07-04,0
4371,183,47,2023-08-26,10
4372,134,22,2023-01-28,85
4373,30,29,2023-11-28,17
4374,2,42,2023-11-17,23
4375,80,45,2023-04-28,56
4376,12,1,2023-10-18,40
4377,176,19,2023-05-10,100
4378,153,8,2023-04-22,72
4379,23,10,2023-09-19,45
4380,86,4,2023-01-13,7
4381,120,42,2023-06-08,1
4382,12,3,2023-01-07,20
4383,27,39,2023-04-21,53
4384,134,49,2023-04-03,97
4385,197,12,2023-06-20,89
4386,169,33,2023-04-16,6
4387,191,11,2023-09-13,10
4388,80,1,2023-07-18,40
4389,6,26,2023-06-17,14
4390,148,28,2023-08-23,43
4391,195,44,2023-07-20,27
4392,80,30,2023-11-05,92
4393,164,36,2023-03-26,23
4394,54,46,2023-09-09,44
4395,83,17,2023-09-03,83
4396,52,37,2023-10-15,87
4397,50,33,2023-11-02,87
4398,74,20,2023-05-27,75
4399,71,46,2023-12-08,33
4400,137,15,2023-05-08,56
4401,82,28,2023-02-09,81
4402,198,11,2023-11-12,79
4403,113,18,2023-02-24,43
4404,172,6,2023-01-01,4
4405,31,34,2023-01-16,56
4406,70,25,2023-11-14,36
4407,39,9,2023-01-26,5
4408,41,48,2023-01-06,63
4409,71,14,2023-05-21,12
4410,30,26,2023-01-01,97
4411,4,40,2023-06-05,56
4412,160,4,2023-08-16,90
4413,144,15,2023-07-15,24
4414,132,26,2023-10-18,16
4415,27,12,2023-03-23,59
4416,53,48,2023-02-19,76
4417,139,36,2023-01-28,70
4418,90,39,2023-07-08,6
4419,141,5,2023-04-21,45
4420,82,45,2023-11-27,90
4421,70,30,2023-04-08,95
4422,37,31,2023-08-05,75
4423,181,21,2023-07-10,86
4424,73,42,2023-02-08,46
4425,147,42,2023-05-24,82
