SaleID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,TotalAmount
546,2023-04-16,1055,115,25,3,0.15,720.22
547,2023-09-14,1145,12,39,2,0.3,99.82
548,2023-11-09,1008,35,5,4,0.15,692.55
549,2023-07-17,1088,133,23,4,0.1,1493.42
550,2023-12-11,1042,68,28,1,0.27,85.87
551,2023-04-15,1046,109,40,2,0.18,805.6
552,2023-04-20,907,17,31,5,0.2,121.28
553,2023-09-05,1491,109,34,4,0.3,1375.42
554,2023-07-28,781,163,4,4,0.28,1067.47
555,2023-02-12,712,141,31,1,0.25,339.8
556,2023-09-16,872,121,40,3,0.13,1170.32
557,2023-06-22,1428,137,33,1,0.13,51.39
558,2023-11-22,1257,115,10,2,0.19,457.55
559,2023-02-28,1277,165,14,3,0.19,57.01
560,2023-11-20,487,162,4,4,0.1,431.82
561,2023-10-05,152,50,31,2,0.03,496.87
562,2023-07-26,422,48,43,2,0.16,709.11
563,2023-04-01,798,195,3,4,0.23,529.36
564,2023-07-23,1350,17,2,2,0.15,51.54
565,2023-08-21,108,73,34,3,0.13,1013.8
566,2023-02-23,854,146,5,4,0.19,773.84
567,2023-05-07,1326,156,13,3,0.21,898.66
568,2023-08-11,263,147,14,3,0.06,964.98
569,2023-10-10,283,123,49,4,0.05,668.19
570,2023-06-06,1212,3,48,1,0.14,252.63
571,2023-02-25,48,54,20,3,0.14,619.38
572,2023-01-01,181,171,48,5,0.15,1780.41
573,2023-02-08,201,33,38,3,0.1,206.31
574,2023-04-08,1489,6,2,1,0.1,270.69
575,2023-03-21,397,72,10,1,0.09,329.41
576,2023-12-06,1139,49,14,5,0.14,1285.23
577,2023-09-16,783,165,50,5,0.2,93.84
578,2023-03-22,19,80,31,1,0.01,221.08
579,2023-04-13,573,171,20,4,0.01,1658.92
580,2023-04-26,988,127,15,3,0.23,1103.9
581,2023-11-08,1207,66,12,4,0.24,1477.96
582,2023-03-20,568,55,28,2,0.22,20.65
583,2023-02-20,1363,186,37,2,0.17,118.57
584,2023-12-11,916,53,46,2,0.15,482.2
585,2023-10-04,164,79,12,4,0.06,373.89
586,2023-09-18,1183,79,49,4,0.16,334.12
587,2023-04-25,1261,34,50,5,0.11,1349.33
588,2023-06-28,32,27,18,1,0.12,60.45
589,2023-04-06,439,12,40,1,0.23,54.9
590,2023-08-25,1043,106,19,1,0.22,111.63
591,2023-11-04,35,93,7,4,0.28,696.36
592,2023-02-02,425,17,36,5,0.26,112.18
593,2023-09-28,675,12,1,3,0.21,168.98
594,2023-09-02,249,6,6,1,0.09,273.7
595,2023-06-16,1477,76,45,2,0.29,177.34
596,2023-12-29,1496,102,25,3,0.02,1184.26
597,2023-12-25,526,1,44,5,0.25,867.49
598,2023-01-11,1068,17,37,2,0.13,52.76
599,2023-07-27,1202,4,41,4,0.05,110.54
600,2023-09-04,661,162,23,2,0.14,206.31
601,2023-09-10,1495,75,40,5,0.27,1502.78
602,2023-07-17,504,29,40,1,0.28,136.61
603,2023-02-18,1148,52,8,4,0.1,890.89
604,2023-11-30,346,32,8,5,0.28,669.53
605,2023-01-23,1471,61,42,3,0.11,1165.96
606,2023-08-05,1167,87,45,2,0.12,747.91
607,2023-11-19,594,94,12,2,0.27,279.63
608,2023-07-09,631,86,37,2,0.19,386.27
609,2023-10-25,151,191,20,5,0.16,1540.98
610,2023-03-27,1207,117,27,2,0.16,608.53
611,2023-01-04,1457,147,17,3,0.25,769.93
612,2023-11-22,250,78,3,2,0.04,675.38
613,2023-10-03,532,35,16,5,0.3,712.92
614,2023-09-25,942,13,5,3,0.18,334.34
615,2023-02-21,1154,185,7,1,0.01,440.73
616,2023-12-01,1498,121,35,5,0.17,1860.86
617,2023-05-17,98,195,10,4,0.08,632.48
618,2023-05-07,741,38,36,3,0.07,999.46
619,2023-02-08,478,176,30,4,0.03,575.37
620,2023-11-15,631,175,39,4,0.22,1362.75
621,2023-03-07,903,33,7,1,0.23,58.84
622,2023-08-28,263,174,17,4,0.28,1082.19
623,2023-11-07,1149,60,28,4,0.28,1295.68
624,2023-08-16,491,153,23,3,0.01,1309.53
625,2023-07-29,1206,92,38,4,0.29,1417.36
626,2023-03-01,735,109,23,2,0.12,864.55
627,2023-08-24,191,194,7,2,0.09,21.79
628,2023-09-15,838,178,6,3,0.23,352.74
629,2023-12-22,972,119,42,3,0.26,641.29
630,2023-02-26,441,34,10,5,0.07,1409.97
631,2023-06-30,1310,169,2,5,0.1,2102.81
632,2023-10-31,116,22,13,2,0.21,360.13
633,2023-08-03,1156,126,15,4,0.16,86.76
634,2023-10-24,679,97,37,4,0.15,914.26
635,2023-10-01,1493,200,48,1,0.06,301.9
636,2023-11-26,453,20,4,4,0.24,449.49
637,2023-05-07,259,182,24,5,0.07,1069.03
638,2023-10-05,1347,134,39,5,0.03,675.17
639,2023-12-21,1496,196,25,2,0.17,250.73
640,2023-06-03,807,154,28,2,0.2,384.75
641,2023-06-29,1011,195,44,3,0.11,458.89
642,2023-12-05,17,144,28,1,0.09,49.69
643,2023-09-12,1140,150,42,5,0.1,2200.82
644,2023-04-02,524,142,38,2,0.17,193.74
645,2023-12-12,1046,128,17,2,0.05,83.83
646,2023-01-09,1059,184,10,4,0.24,804.2
647,2023-03-19,828,142,14,5,0.29,414.32
648,2023-12-26,1284,117,37,2,0.05,688.22
649,2023-07-20,1083,126,19,4,0.0,103.28
650,2023-07-12,848,109,13,1,0.28,353.68
651,2023-07-08,680,122,36,3,0.12,528.77
652,2023-12-23,779,189,44,5,0.13,1763.32
653,2023-07-24,1411,113,14,2,0.06,464.47
654,2023-10-01,1354,95,47,4,0.15,1627.1
655,2023-07-16,306,17,31,4,0.13,105.51
656,2023-03-29,1215,56,23,5,0.21,667.39
657,2023-11-10,342,129,44,4,0.03,1794.03
658,2023-07-01,753,123,48,4,0.17,583.79
659,2023-10-22,1359,119,19,5,0.01,1429.91
660,2023-02-18,1357,169,11,1,0.25,350.47
661,2023-03-12,1096,20,34,5,0.28,532.3
662,2023-06-15,1359,33,33,1,0.0,76.41
663,2023-08-18,381,55,20,4,0.01,52.43
664,2023-04-15,326,156,25,5,0.27,1384.01
665,2023-06-07,1077,138,16,3,0.22,869.87
666,2023-11-12,338,22,31,4,0.12,802.31
667,2023-09-17,1469,137,47,3,0.25,132.91
668,2023-10-31,1099,147,31,2,0.14,588.57
669,2023-10-17,4,58,16,1,0.0,211.19
670,2023-03-25,227,158,20,1,0.22,114.1
671,2023-06-25,1080,117,41,1,0.25,271.67
672,2023-06-16,448,165,36,2,0.24,35.66
673,2023-04-25,316,163,41,2,0.09,674.58
674,2023-11-05,503,42,50,4,0.19,1448.6
675,2023-05-20,765,11,21,3,0.21,137.96
676,2023-12-10,430,72,4,1,0.27,264.25
677,2023-08-11,86,130,48,5,0.12,1450.72
678,2023-11-18,895,122,16,2,0.29,284.41
679,2023-11-22,1045,58,1,4,0.29,599.78
680,2023-01-05,1054,10,47,1,0.21,7.15
681,2023-08-16,703,71,12,3,0.23,611.0
682,2023-06-02,875,93,29,4,0.1,870.44
683,2023-03-11,1097,30,31,1,0.04,473.72
684,2023-10-24,1490,151,9,5,0.22,324.4
685,2023-11-08,611,65,44,2,0.23,507.46
686,2023-01-12,1396,82,6,5,0.28,753.91
687,2023-08-16,866,88,30,1,0.05,346.81
688,2023-05-18,994,190,37,2,0.02,330.63
689,2023-11-18,839,129,14,2,0.03,897.02
690,2023-09-01,1309,105,5,4,0.04,1838.9
691,2023-03-15,1015,131,26,1,0.26,277.45
692,2023-11-13,1029,22,11,3,0.03,663.28
693,2023-07-30,38,166,23,2,0.29,654.8
694,2023-08-05,1251,189,3,1,0.11,360.77
695,2023-10-30,818,117,22,2,0.14,623.02
696,2023-06-05,571,186,23,4,0.3,200.0
697,2023-02-02,664,58,13,3,0.29,449.83
698,2023-08-13,1130,72,11,4,0.05,1375.56
699,2023-10-21,449,30,28,2,0.14,848.75
700,2023-11-13,983,138,29,4,0.29,1055.74
701,2023-07-22,551,143,40,5,0.14,517.08
702,2023-09-06,575,176,39,2,0.12,260.99
703,2023-01-12,1177,8,10,5,0.12,1486.76
704,2023-10-15,667,128,18,2,0.03,85.59
705,2023-01-02,1178,149,42,2,0.05,916.64
706,2023-10-11,973,169,41,4,0.04,1794.39
707,2023-11-01,686,104,20,5,0.23,941.98
708,2023-08-23,301,200,44,5,0.06,1509.5
709,2023-06-07,163,80,50,3,0.16,562.74
710,2023-12-18,474,187,45,5,0.03,1234.76
711,2023-12-15,732,174,33,3,0.2,901.82
712,2023-09-12,1303,11,16,3,0.23,134.47
713,2023-05-11,411,64,45,2,0.14,234.68
714,2023-10-14,167,161,30,4,0.2,1049.25
715,2023-06-30,979,163,10,4,0.03,1438.12
716,2023-12-18,661,28,26,2,0.14,90.92
717,2023-11-13,706,90,36,5,0.28,942.3
718,2023-10-20,1401,125,46,2,0.09,141.07
719,2023-05-26,1453,82,30,2,0.12,368.58
720,2023-07-27,676,131,49,4,0.16,1259.76
721,2023-05-22,1229,85,46,5,0.09,1399.94
722,2023-02-08,1288,159,32,5,0.17,142.3
723,2023-09-18,325,50,38,2,0.11,455.89
724,2023-04-10,1031,146,16,2,0.17,396.47
725,2023-11-08,1434,28,47,3,0.15,134.79
726,2023-09-16,1276,197,33,1,0.1,304.95
727,2023-06-04,1001,139,43,4,0.14,424.63
728,2023-02-27,563,164,34,2,0.23,655.9
729,2023-07-30,1101,84,37,5,0.28,912.24
730,2023-08-25,1452,62,18,1,0.03,306.99
731,2023-05-05,937,170,39,5,0.04,110.35
732,2023-05-28,567,101,6,3,0.06,964.36
733,2023-08-23,179,185,11,5,0.03,2159.12
734,2023-09-23,1405,36,34,5,0.1,112.18
735,2023-11-19,132,9,28,1,0.2,117.16
736,2023-06-25,1446,93,29,4,0.08,889.79
737,2023-04-16,1303,72,11,1,0.15,307.69
738,2023-07-24,597,79,33,5,0.05,472.34
739,2023-10-25,1079,154,32,1,0.25,180.35
740,2023-10-02,791,49,31,5,0.09,1359.95
741,2023-10-01,1401,197,17,5,0.19,1372.26
742,2023-02-24,321,61,32,1,0.25,327.52
743,2023-07-14,878,150,35,5,0.29,1736.2
744,2023-05-30,909,47,25,5,0.07,1442.29
745,2023-10-27,662,115,40,5,0.1,1270.98
746,2023-10-01,247,21,6,1,0.09,178.58
747,2023-01-15,1336,173,4,3,0.11,259.58
748,2023-05-16,242,145,19,1,0.17,139.85
749,2023-05-29,1264,81,2,5,0.22,827.97
750,2023-06-11,1268,65,29,2,0.21,520.64
751,2023-01-06,1010,8,25,2,0.16,567.67
752,2023-11-06,870,106,46,4,0.17,475.13
753,2023-03-27,527,59,11,2,0.06,295.72
754,2023-12-06,686,133,39,4,0.29,1178.15
755,2023-11-24,459,81,25,2,0.18,348.17
756,2023-09-21,550,108,40,3,0.14,1215.28
757,2023-07-21,1256,117,25,3,0.26,804.13
758,2023-01-06,833,3,21,3,0.06,828.4
759,2023-06-17,729,36,12,2,0.19,40.39
760,2023-03-29,652,14,48,2,0.13,323.74
761,2023-03-02,148,190,19,4,0.12,593.79
762,2023-01-17,734,120,7,3,0.05,780.56
763,2023-03-25,1314,163,48,5,0.16,1556.73
764,2023-07-24,893,20,21,3,0.21,350.43
765,2023-03-13,637,197,32,2,0.28,487.92
766,2023-08-23,229,91,15,4,0.23,870.53
767,2023-01-21,1253,51,5,4,0.12,905.73
768,2023-07-23,826,118,43,2,0.27,215.29
769,2023-07-24,903,144,33,2,0.11,97.19
770,2023-05-29,1085,169,4,4,0.11,1663.55
771,2023-10-11,1227,72,10,2,0.2,579.18
772,2023-11-05,875,48,2,2,0.01,835.74
773,2023-02-01,487,15,19,2,0.04,392.85
774,2023-01-10,1480,176,2,1,0.2,118.63
775,2023-10-06,17,89,17,3,0.2,850.46
776,2023-04-02,103,92,5,3,0.17,1242.68
777,2023-05-19,1159,175,46,2,0.02,856.09
778,2023-10-01,424,167,1,2,0.28,305.06
779,2023-05-10,719,90,30,3,0.18,643.91
780,2023-07-03,1033,185,7,1,0.18,365.05
781,2023-09-24,377,87,37,1,0.04,407.95
782,2023-02-23,125,194,5,4,0.06,45.01
783,2023-04-24,226,57,9,5,0.27,216.26
784,2023-01-01,812,173,39,5,0.17,403.46
785,2023-10-12,393,82,50,2,0.07,389.52
786,2023-10-04,78,69,18,2,0.0,60.84
787,2023-10-21,176,73,16,5,0.23,1495.46
788,2023-10-12,671,195,45,4,0.12,604.98
789,2023-04-08,1179,10,16,3,0.08,24.98
790,2023-12-07,974,116,30,3,0.22,1094.11
791,2023-01-22,1336,195,4,1,0.02,168.43
792,2023-06-18,1310,133,12,1,0.24,315.28
793,2023-09-05,318,182,28,4,0.19,744.88
794,2023-06-06,354,152,24,3,0.09,895.93
795,2023-12-08,576,174,29,1,0.08,345.7
796,2023-10-04,297,106,34,4,0.2,457.95
797,2023-10-10,259,117,7,1,0.18,297.02
798,2023-05-02,1074,120,19,5,0.03,1328.32
799,2023-11-13,576,179,40,4,0.09,1104.3
800,2023-11-01,1109,129,26,2,0.23,712.07
801,2023-08-31,441,135,15,3,0.02,832.61
802,2023-05-15,626,138,23,5,0.04,1784.35
803,2023-02-24,1358,151,21,3,0.19,202.13
804,2023-10-11,1230,43,2,1,0.06,69.74
805,2023-06-27,343,165,6,2,0.16,39.41
806,2023-08-01,983,184,38,2,0.14,455.01
807,2023-05-02,782,187,14,5,0.19,1031.09
808,2023-01-08,841,35,24,4,0.02,798.46
809,2023-03-18,1134,28,14,4,0.25,158.58
810,2023-08-17,100,196,5,1,0.19,122.34
811,2023-07-09,1163,9,43,3,0.01,434.96
812,2023-01-07,1288,190,6,4,0.09,614.03
813,2023-01-25,1065,10,2,3,0.04,26.06
814,2023-01-01,521,117,8,2,0.04,695.46
815,2023-04-19,893,200,47,5,0.28,1156.21
816,2023-01-24,1342,36,21,4,0.24,75.79
817,2023-12-14,1422,174,33,4,0.0,1503.04
818,2023-06-26,101,171,20,3,0.09,1143.65
819,2023-07-19,170,3,24,4,0.16,987.03
820,2023-12-14,1298,71,26,1,0.18,216.89
821,2023-07-26,1037,6,29,1,0.11,267.69
822,2023-02-22,69,197,15,5,0.02,1660.27
823,2023-10-31,563,194,6,1,0.27,8.74
824,2023-11-02,17,159,15,2,0.16,57.61
825,2023-07-02,418,80,31,2,0.17,370.69
826,2023-11-27,403,127,4,1,0.09,434.87
827,2023-04-15,615,195,45,4,0.05,653.11
828,2023-01-09,1134,18,3,2,0.2,452.96
829,2023-07-03,11,32,47,2,0.1,334.76
830,2023-07-18,148,45,45,5,0.13,707.61
831,2023-05-30,684,76,46,1,0.21,98.66
832,2023-02-19,449,104,5,5,0.12,1076.55
833,2023-10-13,899,28,43,1,0.04,50.75
834,2023-05-14,496,177,45,5,0.05,111.86
835,2023-10-17,768,114,30,3,0.02,712.95
836,2023-04-09,1080,94,18,4,0.22,597.57
837,2023-08-13,818,172,37,3,0.1,1066.61
838,2023-10-05,820,126,13,3,0.08,71.26
839,2023-12-07,996,138,6,1,0.24,282.52
840,2023-05-31,214,178,29,4,0.14,525.29
841,2023-08-10,709,4,24,2,0.01,57.6
842,2023-08-18,669,72,27,4,0.29,1028.05
843,2023-10-19,535,25,2,5,0.11,1395.08
844,2023-01-27,559,6,32,5,0.06,1413.62
845,2023-09-15,854,178,15,3,0.22,357.32
846,2023-09-03,33,80,1,1,0.19,180.88
847,2023-01-10,707,142,12,4,0.21,368.8
848,2023-12-01,502,110,7,4,0.24,1175.66
849,2023-03-02,1200,105,46,4,0.12,1685.66
850,2023-09-29,316,124,45,3,0.17,965.3
851,2023-08-30,805,21,29,3,0.01,582.83
852,2023-03-24,84,134,14,5,0.3,487.24
853,2023-08-01,1260,108,30,5,0.25,1766.4
854,2023-11-26,896,66,14,5,0.08,2236.38
855,2023-01-18,993,70,16,1,0.15,206.4
856,2023-01-16,548,39,39,5,0.15,1712.58
857,2023-02-27,826,111,31,4,0.21,1118.42
858,2023-11-20,1297,33,41,4,0.1,275.08
859,2023-04-15,1435,198,43,5,0.16,422.56
860,2023-08-07,283,75,3,4,0.23,1268.1
861,2023-07-10,1016,77,6,4,0.23,888.33
862,2023-12-19,279,128,1,1,0.22,34.41
863,2023-03-04,99,16,7,2,0.28,39.44
864,2023-01-25,1289,179,43,2,0.19,491.48
865,2023-04-29,682,67,19,2,0.17,483.62
866,2023-05-19,423,145,37,4,0.27,492.02
867,2023-06-01,810,141,11,3,0.27,992.22
868,2023-06-05,1427,107,27,3,0.02,449.11
869,2023-05-10,613,121,11,5,0.26,1659.08
870,2023-03-09,1279,22,5,5,0.19,923.12
871,2023-11-04,1175,30,36,3,0.02,1450.77
872,2023-11-01,129,5,40,1,0.14,124.07
873,2023-01-23,220,31,11,3,0.01,834.96
874,2023-07-21,1228,129,11,2,0.09,841.53
875,2023-09-05,1415,119,47,4,0.06,1086.15
876,2023-05-21,314,120,44,1,0.0,273.88
877,2023-12-07,1456,200,17,3,0.28,693.73
878,2023-06-25,1087,4,1,2,0.12,51.2
879,2023-08-05,715,60,1,3,0.14,1160.72
880,2023-10-14,838,63,27,2,0.07,558.87
881,2023-07-25,911,41,5,3,0.05,224.38
882,2023-07-11,1284,84,14,5,0.1,1140.3
883,2023-03-26,1399,119,34,1,0.16,242.65
884,2023-06-04,315,199,25,4,0.14,1057.52
885,2023-01-20,1027,13,22,2,0.22,212.02
886,2023-07-13,747,178,18,4,0.06,574.15
887,2023-03-14,88,74,45,2,0.07,359.33
888,2023-03-06,350,169,38,1,0.21,369.16
889,2023-03-01,176,76,28,4,0.12,439.61
890,2023-06-15,732,58,26,4,0.24,642.02
891,2023-06-26,658,194,4,4,0.26,35.43
892,2023-11-09,1480,8,11,3,0.1,912.33
893,2023-11-02,1330,119,42,3,0.13,753.95
894,2023-08-12,1345,63,21,2,0.24,456.71
895,2023-09-02,446,35,6,2,0.09,370.72
896,2023-03-12,1141,79,18,2,0.06,186.95
897,2023-06-11,504,97,16,1,0.07,250.08
898,2023-08-06,41,169,22,2,0.22,728.97
899,2023-04-02,1380,109,35,3,0.22,1149.45
900,2023-04-05,1019,198,47,2,0.27,146.89
901,2023-04-03,930,136,3,1,0.07,129.69
902,2023-03-05,697,145,18,5,0.0,842.5
903,2023-11-08,656,158,31,4,0.08,538.31
904,2023-01-05,1125,124,6,2,0.28,558.24
905,2023-06-19,285,169,5,5,0.08,2149.53
906,2023-05-01,183,66,36,1,0.14,418.11
907,2023-04-21,326,154,46,5,0.28,865.69
908,2023-11-22,792,174,2,1,0.28,270.55
909,2023-11-28,374,16,3,2,0.07,50.95
910,2023-12-04,854,194,20,3,0.02,35.19
911,2023-05-31,533,55,22,4,0.18,43.43
912,2023-08-14,446,164,4,2,0.1,766.64
913,2023-01-16,1244,199,6,1,0.09,279.75
914,2023-05-13,760,15,21,4,0.27,597.46
915,2023-09-13,815,67,48,3,0.16,734.18
916,2023-06-07,979,59,16,1,0.21,124.27
917,2023-09-03,1314,132,5,1,0.02,108.7
918,2023-07-19,1049,26,46,2,0.18,504.25
919,2023-06-05,547,119,8,5,0.03,1401.02
920,2023-10-05,591,114,37,3,0.01,720.22
921,2023-05-28,810,160,21,5,0.27,1407.15
922,2023-12-17,6,153,40,2,0.21,696.65
923,2023-06-16,914,190,41,5,0.01,835.02
924,2023-07-10,1150,129,27,3,0.23,1068.1
925,2023-11-02,1249,152,4,1,0.06,308.49
926,2023-04-25,46,147,10,5,0.01,1693.84
927,2023-11-04,985,37,31,2,0.23,37.36
928,2023-08-12,704,67,26,2,0.18,477.8
929,2023-06-17,169,104,39,2,0.02,479.55
930,2023-03-29,1365,147,50,4,0.17,1136.07
931,2023-02-19,1153,42,13,1,0.27,326.38
932,2023-04-29,1428,73,45,1,0.07,361.24
933,2023-10-01,1167,120,18,3,0.08,755.91
934,2023-04-26,205,6,49,3,0.2,721.85
935,2023-06-10,1244,73,32,2,0.25,582.64
936,2023-01-04,1034,136,32,3,0.21,330.5
937,2023-09-08,133,32,39,1,0.02,182.26
938,2023-02-11,935,27,28,2,0.16,115.4
939,2023-03-12,990,175,27,3,0.14,1126.89
940,2023-05-28,768,50,4,4,0.29,727.38
941,2023-06-20,759,16,21,2,0.15,46.56
942,2023-06-28,141,24,17,3,0.2,992.47
943,2023-04-22,314,131,33,2,0.12,659.88
944,2023-02-22,1173,110,22,1,0.1,348.06
945,2023-03-27,1388,197,25,4,0.2,1084.26
946,2023-12-26,1410,74,10,1,0.05,183.53
947,2023-11-02,568,63,21,5,0.11,1337.09
948,2023-01-29,613,35,31,1,0.25,152.77
949,2023-01-02,197,64,23,4,0.13,474.81
950,2023-05-08,629,22,1,2,0.16,382.92
951,2023-07-21,1238,68,18,2,0.14,202.32
952,2023-03-07,339,92,11,3,0.11,1332.52
953,2023-12-04,695,177,12,3,0.13,61.47
954,2023-04-05,422,98,20,4,0.23,848.26
955,2023-02-16,1377,96,26,1,0.09,211.6
956,2023-02-04,206,25,17,3,0.29,667.76
957,2023-08-30,880,131,49,3,0.17,933.58
958,2023-05-02,565,32,4,2,0.15,316.17
959,2023-11-24,1270,43,25,2,0.1,133.54
960,2023-03-15,1109,119,38,5,0.03,1401.02
961,2023-11-21,365,95,17,2,0.06,899.69
962,2023-08-26,1065,153,43,3,0.24,1005.3
963,2023-09-11,1379,21,48,3,0.04,565.17
964,2023-03-22,501,122,45,1,0.12,176.26
965,2023-08-06,1060,15,33,4,0.13,712.04
966,2023-05-19,1320,6,27,4,0.18,986.53
967,2023-10-02,689,63,49,5,0.04,1442.26
968,2023-11-25,1358,70,8,5,0.06,1141.25
969,2023-10-07,1169,62,50,2,0.25,474.72
970,2023-05-07,975,195,47,2,0.03,333.43
971,2023-11-13,558,118,49,1,0.12,129.76
972,2023-06-27,902,70,32,4,0.18,796.45
973,2023-10-12,912,51,22,5,0.27,939.18
974,2023-06-14,890,187,17,2,0.05,483.72
975,2023-12-31,718,40,7,5,0.15,1113.8
976,2023-12-12,777,91,48,5,0.03,1370.8
977,2023-06-14,654,98,34,3,0.08,760.13
978,2023-10-11,1193,175,11,3,0.16,1100.69
979,2023-06-16,76,121,32,5,0.02,2197.16
980,2023-03-29,986,76,50,1,0.09,113.65
981,2023-04-03,39,8,32,2,0.22,527.12
982,2023-10-27,741,177,7,5,0.22,91.84
983,2023-12-09,668,85,8,3,0.21,729.2
984,2023-06-06,621,54,20,3,0.2,576.17
985,2023-03-29,1486,98,36,4,0.14,947.41
986,2023-12-15,1255,36,36,1,0.15,21.19
987,2023-06-27,540,81,7,5,0.19,859.82
988,2023-03-13,1329,24,25,4,0.04,1587.96
989,2023-12-31,1451,167,4,5,0.08,974.51
990,2023-06-10,431,172,24,1,0.09,359.49
991,2023-02-21,1308,40,36,5,0.07,1218.63
992,2023-07-27,627,53,2,5,0.11,1262.24
993,2023-03-01,456,32,5,1,0.29,132.05
994,2023-09-15,885,19,37,4,0.11,656.64
995,2023-06-17,1100,87,32,2,0.23,654.42
996,2023-09-08,965,67,43,3,0.3,611.81
997,2023-07-08,1347,28,22,3,0.28,114.18
998,2023-11-11,1009,164,23,5,0.1,1916.6
999,2023-02-13,209,18,32,5,0.11,1259.8
1000,2023-08-18,689,30,3,2,0.07,917.84
1001,2023-02-04,841,152,36,1,0.14,282.23
1002,2023-01-29,1155,7,11,3,0.19,1025.97
1003,2023-06-22,358,164,26,3,0.27,932.74
1004,2023-01-27,289,36,32,2,0.29,35.4
1005,2023-09-28,1487,8,48,4,0.2,1081.28
1006,2023-11-23,6,98,36,3,0.07,768.39
1007,2023-01-25,1193,3,25,1,0.26,217.38
1008,2023-07-05,545,126,21,2,0.22,40.28
1009,2023-06-07,1255,27,3,2,0.13,119.52
1010,2023-11-03,111,64,17,5,0.29,484.36
1011,2023-02-17,998,189,18,4,0.11,1443.08
1012,2023-05-13,830,103,47,1,0.04,130.43
1013,2023-08-18,1422,167,19,2,0.26,313.54
1014,2023-08-21,494,150,6,4,0.13,1701.96
1015,2023-06-07,612,53,20,4,0.11,1009.79
1016,2023-05-18,231,14,18,3,0.28,401.89
1017,2023-08-30,709,9,48,4,0.19,474.5
1018,2023-04-28,432,93,9,1,0.12,212.78
1019,2023-07-07,738,33,40,4,0.29,217.0
1020,2023-11-23,1216,46,17,1,0.19,161.6
1021,2023-04-20,950,20,50,4,0.3,414.01
1022,2023-07-02,956,173,10,1,0.1,87.5
1023,2023-03-14,256,80,48,3,0.19,542.64
1024,2023-06-02,105,68,26,3,0.17,292.9
1025,2023-08-13,1360,42,32,2,0.15,760.07
1026,2023-09-28,98,166,41,2,0.19,747.03
1027,2023-06-01,225,109,2,4,0.19,1591.55
1028,2023-02-27,253,113,34,1,0.21,195.18
1029,2023-08-25,683,168,35,4,0.23,1292.4
1030,2023-03-02,1318,63,4,2,0.28,432.68
1031,2023-07-02,517,192,45,4,0.3,912.52
1032,2023-10-25,947,194,23,4,0.28,34.47
1033,2023-06-03,932,94,3,1,0.28,137.9
1034,2023-12-26,469,52,5,2,0.2,395.95
1035,2023-10-20,590,144,22,4,0.2,174.72
1036,2023-08-24,1259,68,8,3,0.26,261.14
1037,2023-04-13,539,172,15,4,0.09,1437.95
1038,2023-05-14,493,35,29,1,0.26,150.73
1039,2023-05-29,1359,81,43,4,0.28,611.42
1040,2023-11-05,147,199,33,5,0.16,1291.16
1041,2023-04-15,1351,109,43,3,0.21,1164.19
1042,2023-01-19,538,31,27,2,0.12,494.79
1043,2023-06-20,1422,32,50,1,0.14,159.94
1044,2023-04-29,1099,105,12,2,0.03,929.03
1045,2023-09-08,991,28,27,1,0.01,52.33
1046,2023-09-19,274,176,33,4,0.09,539.78
1047,2023-10-01,355,81,17,5,0.1,955.35
1048,2023-01-16,722,172,40,5,0.02,1935.7
1049,2023-04-24,749,196,29,3,0.28,326.25
1050,2023-04-10,960,160,3,1,0.1,346.97
1051,2023-03-05,1025,147,19,4,0.23,1053.95
1052,2023-09-29,690,184,10,5,0.11,1177.2
1053,2023-04-22,822,157,17,4,0.03,571.1
1054,2023-08-04,522,80,5,2,0.15,379.63
1055,2023-02-12,213,70,27,5,0.09,1104.83
1056,2023-02-05,458,189,47,4,0.18,1329.58
1057,2023-12-19,702,37,37,4,0.16,81.51
1058,2023-04-13,554,106,43,2,0.17,237.56
1059,2023-05-03,1328,180,33,1,0.12,408.84
1060,2023-11-26,1498,22,8,3,0.23,526.52
1061,2023-09-24,1299,137,19,1,0.26,43.71
1062,2023-11-04,1000,71,10,5,0.27,965.42
1063,2023-04-04,633,85,1,4,0.03,1193.8
1064,2023-08-07,196,81,29,2,0.17,352.42
1065,2023-01-20,806,54,25,5,0.18,984.29
1066,2023-09-20,1094,113,43,2,0.02,484.24
1067,2023-08-31,674,196,35,1,0.02,148.02
1068,2023-09-17,1329,199,6,5,0.15,1306.54
1069,2023-10-01,767,82,29,1,0.25,157.06
1070,2023-03-31,958,138,42,4,0.18,1219.31
1071,2023-10-13,439,40,1,4,0.27,765.24
1072,2023-02-04,1269,103,3,5,0.25,509.48
1073,2023-06-30,1363,136,28,4,0.22,435.08
1074,2023-03-31,644,33,35,3,0.26,169.63
1075,2023-09-03,311,185,5,5,0.15,1892.02
1076,2023-10-06,487,165,17,4,0.19,76.01
1077,2023-09-01,297,160,15,3,0.11,1029.34
1078,2023-04-11,1099,95,28,4,0.12,1684.53
1079,2023-01-05,752,16,24,3,0.19,66.56
1080,2023-05-27,764,137,37,1,0.08,54.34
1081,2023-10-12,716,28,31,1,0.02,51.8
1082,2023-08-11,1132,70,10,5,0.01,1201.96
1083,2023-04-05,37,157,43,2,0.19,238.45
1084,2023-06-11,1381,149,15,3,0.29,1027.6
1085,2023-12-17,1193,169,39,3,0.23,1079.44
1086,2023-02-02,705,80,48,2,0.12,393.03
